item_no,po_no,order_date,qty_ordered,qty_received,has_rcpt,open_qty,days_since_order,is_stale
ENG0017,KPO-001425,2019-09-16,8.0,8,True,0.0,2472,False
ENG0017,KPO-001426,2019-09-16,6.0,6,True,0.0,2472,False
ENG0017,KPO-001607,2021-03-22,24.0,24,True,0.0,1919,False
ENG0017,KPO-001665,2022-01-14,28.0,28,True,0.0,1621,False
ENG0017,KPO-001802,2022-06-14,6.0,6,True,0.0,1470,False
ENG0017,KPO-002023,2022-12-22,12.0,12,True,0.0,1279,False
ENG0017,SMFPO-025901,2025-01-22,12.0,12,True,0.0,517,False
ENG0017,SMFPO-026279,2025-06-17,6.0,6,True,0.0,371,False
ENG0017,KPO-001544,2020-03-24,9.0,9,True,0.0,2282,False
ENG0017,KPO-002744,2025-05-09,12.0,12,True,0.0,410,False
ENG0017,SMFPO-026280,2025-06-17,6.0,6,True,0.0,371,False
ENG0017,KPO-002947,2025-10-27,12.0,12,True,0.0,239,False
ENG0015,SMFPO-021572,2019-03-07,14.0,14,True,0.0,2665,False
ENG0015,SMFPO-021574,2019-03-07,7.0,7,True,0.0,2665,False
ENG0015,SMFPO-021601,2019-03-11,7.0,7,True,0.0,2661,False
ENG0015,SMFPO-021728,2019-04-23,7.0,7,True,0.0,2618,False
ENG0015,SMFPO-021732,2019-04-23,7.0,7,True,0.0,2618,False
ENG0015,SMFPO-021734,2019-04-23,7.0,7,True,0.0,2618,False
ENG0015,SMFPO-021906,2019-06-24,7.0,7,True,0.0,2556,False
ENG0015,SMFPO-021970,2019-07-04,7.0,7,True,0.0,2546,False
ENG0015,SMFPO-021973,2019-07-04,7.0,7,True,0.0,2546,False
ENG0015,SMFPO-021976,2019-07-04,7.0,7,True,0.0,2546,False
ENG0015,SMFPO-021977,2019-07-04,7.0,7,True,0.0,2546,False
ENG0015,SMFPO-021983,2019-07-09,7.0,7,True,0.0,2541,False
ENG0015,SMFPO-021984,2019-07-09,7.0,7,True,0.0,2541,False
ENG0015,SMFPO-021991,2019-07-10,7.0,7,True,0.0,2540,False
ENG0015,SMFPO-022181,2019-08-29,14.0,14,True,0.0,2490,False
ENG0015,SMFPO-022190,2019-08-29,7.0,7,True,0.0,2490,False
ENG0015,SMFPO-022354,2019-10-26,9.0,9,True,0.0,2432,False
ENG0015,SMFPO-022388,2019-11-16,7.0,7,True,0.0,2411,False
ENG0015,SMFPO-022395,2019-11-18,7.0,7,True,0.0,2409,False
ENG0015,SMFPO-022419,2019-11-26,7.0,7,True,0.0,2401,False
ENG0015,SMFPO-022497,2020-01-16,7.0,7,True,0.0,2350,False
ENG0015,SMFPO-022498,2020-01-16,14.0,14,True,0.0,2350,False
ENG0015,SMFPO-022536,2020-02-03,7.0,7,True,0.0,2332,False
ENG0015,SMFPO-022543,2020-02-03,7.0,7,True,0.0,2332,False
ENG0015,SMFPO-022546,2020-02-04,7.0,7,True,0.0,2331,False
ENG0015,SMFPO-022592,2020-03-04,14.0,14,True,0.0,2302,False
ENG0015,SMFPO-022630,2020-03-11,7.0,7,True,0.0,2295,False
ENG0015,SMFPO-022742,2020-05-24,7.0,7,True,0.0,2221,False
ENG0015,SMFPO-022746,2020-05-26,7.0,7,True,0.0,2219,False
ENG0015,SMFPO-022755,2020-05-27,7.0,7,True,0.0,2218,False
ENG0015,SMFPO-022759,2020-05-28,5.0,5,True,0.0,2217,False
ENG0015,SMFPO-022762,2020-05-28,14.0,14,True,0.0,2217,False
ENG0015,SMFPO-022769,2020-06-04,14.0,14,True,0.0,2210,False
ENG0015,SMFPO-022783,2020-06-11,7.0,7,True,0.0,2203,False
ENG0015,SMFPO-024623,2023-04-14,150.0,150,True,0.0,1166,False
ENG0015,SMFPO-026146,2025-04-15,130.0,130,True,0.0,434,False
ENG0015,SMPO-084658,2018-10-15,7.0,7,True,0.0,2808,False
ENG0015,SMPO-085059,2018-11-08,7.0,7,True,0.0,2784,False
ENG0015,SMPO-085267,2018-11-21,7.0,7,True,0.0,2771,False
ENG0015,SMPO-085895,2018-12-26,7.0,7,True,0.0,2736,False
ENG0015,SMPO-086836,2019-03-22,7.0,7,True,0.0,2650,False
ENG0015,SMPO-086845,2019-03-22,7.0,7,True,0.0,2650,False
ENG0015,SMPO-089389,2019-11-08,6.0,6,True,0.0,2419,False
ENG0015,SMPO-089709,2019-12-10,7.0,7,True,0.0,2387,False
ENG0015,SMPO-089835,2019-12-19,7.0,7,True,0.0,2378,False
ENG0015,SMPO-089836,2019-12-19,7.0,7,True,0.0,2378,False
ENG0015,SMPO-089710,2019-12-10,14.0,14,True,0.0,2387,False
ENG0015,SMFPO-022704,2020-05-15,501.0,501,True,0.0,2230,False
ENG0015,SMFPO-022875,2020-07-24,49.0,49,True,0.0,2160,False
ENG0015,SMFPO-023305,2021-03-26,1100.0,1100,True,0.0,1915,False
ENG0015,SMFPO-023839,2022-02-16,550.0,550,True,0.0,1588,False
ENG0011,SMFPO-022049,2019-07-26,12.0,12,True,0.0,2524,False
ENG0011,SMFPO-023501,2021-07-06,40.0,40,True,0.0,1813,False
ENG0011,SMPO-098879,2023-01-12,120.0,120,True,0.0,1258,False
ENG0010,KPO-001573,2020-10-21,227.0,227,True,0.0,2071,False
ENG0010,KPO-001780,2022-06-01,54.0,54,True,0.0,1483,False
ENG0010,KPO-001815,2022-06-21,52.0,52,True,0.0,1463,False
ENG0010,KPO-001840,2022-07-05,76.0,76,True,0.0,1449,False
ENG0010,KPO-001909,2022-09-26,92.0,92,True,0.0,1366,False
ENG0010,KPO-002095,2023-02-23,118.0,118,True,0.0,1216,False
ENG0010,KPO-002123,2023-03-16,78.0,78,True,0.0,1195,False
ENG0010,KPO-002176,2023-04-18,156.0,156,True,0.0,1162,False
ENG0010,KPO-002203,2023-05-09,96.0,96,True,0.0,1141,False
ENG0010,KPO-002213,2023-05-11,34.0,34,True,0.0,1139,False
ENG0010,KPO-002222,2023-05-23,106.0,106,True,0.0,1127,False
ENG0010,KPO-002239,2023-06-27,168.0,168,True,0.0,1092,False
ENG0010,KPO-002286,2023-08-09,40.0,40,True,0.0,1049,False
ENG0010,KPO-001527,2020-03-07,100.0,100,True,0.0,2299,False
ENG0010,KPO-001595,2021-03-13,301.0,301,True,0.0,1928,False
ENG0010,KPO-002555,2024-09-19,116.0,116,True,0.0,642,False
ENG0010,KPO-002653,2025-01-22,70.0,70,True,0.0,517,False
ENG0010,KPO-002668,2025-01-29,66.0,66,True,0.0,510,False
ENG0010,KPO-002703,2025-03-05,56.0,56,True,0.0,475,False
ENG0010,KPO-002737,2025-05-03,68.0,68,True,0.0,416,False
ENG0010,KPO-002762,2025-05-29,30.0,30,True,0.0,390,False
ENG0010,KPO-002857,2025-09-05,48.0,48,True,0.0,291,False
ENG0039,KPO-001819,2022-07-01,1.0,1,True,0.0,1453,False
ENG0039,KPO-002802,2025-07-10,10.0,10,True,0.0,348,False
ENG0004,KPO-001693,2022-02-28,60.0,60,True,0.0,1576,False
ENG0004,KPO-001735,2022-05-17,60.0,60,True,0.0,1498,False
ENG0004,KPO-001814,2022-06-21,46.0,46,True,0.0,1463,False
ENG0004,KPO-001837,2022-07-04,54.0,54,True,0.0,1450,False
ENG0004,KPO-001925,2022-10-11,20.0,20,True,0.0,1351,False
ENG0004,KPO-002118,2023-02-25,70.0,70,True,0.0,1214,False
ENG0004,KPO-002125,2023-03-16,30.0,30,True,0.0,1195,False
ENG0004,KPO-002142,2023-03-17,120.0,120,True,0.0,1194,False
ENG0004,SMFPO-023953,2022-05-06,10.0,10,True,0.0,1509,False
ENG0004,KPO-001615,2021-03-24,100.0,100,True,0.0,1917,False
ENG0002,KPO-002332,2023-10-26,300.0,300,True,0.0,971,False
ENG0002,KPO-002358,2023-12-04,600.0,600,True,0.0,932,False
ENG0002,KPO-002407,2024-03-08,600.0,600,True,0.0,837,False
ENG0002,KPO-002588,2024-10-22,600.0,600,True,0.0,609,False
ENG0002,SMFPO-024024,2022-06-21,120.0,120,True,0.0,1463,False
ENG0002,SMFPO-024311,2022-11-29,200.0,200,True,0.0,1302,False
ENG0002,SMFPO-024313,2022-11-29,80.0,80,True,0.0,1302,False
ENG0002,SMFPO-024315,2022-11-29,200.0,200,True,0.0,1302,False
ENG0002,SMFPO-024538,2023-03-10,100.0,100,True,0.0,1201,False
ENG0002,SMFPO-024605,2023-04-05,100.0,100,True,0.0,1175,False
ENG0002,KPO-002544,2024-09-07,100.0,100,True,0.0,654,False
ENG0002,KPO-002612,2024-11-26,600.0,600,True,0.0,574,False
ENG0002,KPO-002670,2025-01-30,600.0,600,True,0.0,509,False
ENG0002,KPO-002669,2025-01-30,300.0,300,True,0.0,509,False
ENG0045,KPO-002533,2024-08-19,12.0,12,True,0.0,673,False
ENG0045,KPO-002767,2025-05-30,64.0,64,True,0.0,389,False
ENG0033,KPO-002575,2024-10-03,2.0,2,True,0.0,628,False
ENG0033,KPO-002576,2024-10-04,1.0,1,True,0.0,627,False
ENG0033,KPO-002677,2025-02-07,1.0,1,True,0.0,501,False
ENG0033,KPO-002688,2025-02-15,2.0,2,True,0.0,493,False
ENG0033,KPO-002955,2025-11-03,1.0,0,True,1.0,232,False
ENG0033,KPO-002962,2025-12-12,1.0,0,True,1.0,193,False
