item_no,po_no,order_date,qty_ordered,qty_received,has_rcpt,open_qty,days_since_order,is_stale
MNT0022,MNT-KPO-001147,2019-04-17,80.0,80,True,0.0,2624,False
MNT0022,MNT-KPO-001149,2019-04-17,96.0,96,True,0.0,2624,False
MNT0022,MNT-KPO-001299,2019-06-22,89.0,89,True,0.0,2558,False
MNT0022,MNT-KPO-001655,2021-11-20,150.0,150,True,0.0,1676,False
MNT0022,MNT-KPO-001699,2022-03-03,346.0,346,True,0.0,1573,False
MNT0022,MNT-KPO-001718,2022-04-19,192.0,192,True,0.0,1526,False
MNT0022,MNT-KPO-001735,2022-05-17,30.0,30,True,0.0,1498,False
MNT0022,MNT-KPO-001814,2022-06-21,96.0,96,True,0.0,1463,False
MNT0022,MNT-KPO-001825,2022-07-02,104.0,104,True,0.0,1452,False
MNT0022,MNT-KPO-001830,2022-07-02,20.0,20,True,0.0,1452,False
MNT0022,MNT-KPO-001927,2022-10-17,160.0,160,True,0.0,1345,False
MNT0022,MNT-KPO-001998,2022-12-14,294.0,294,True,0.0,1287,False
MNT0022,MNT-KPO-002039,2023-01-10,72.0,72,True,0.0,1260,False
MNT0022,MNT-KPO-002072,2023-02-10,82.0,82,True,0.0,1229,False
MNT0022,MNT-KPO-002104,2023-02-23,136.0,136,True,0.0,1216,False
MNT0022,MNT-KPO-002176,2023-04-18,36.0,36,True,0.0,1162,False
MNT0022,MNT-KPO-002203,2023-05-09,228.0,228,True,0.0,1141,False
MNT0022,MNT-KPO-002222,2023-05-23,38.0,38,True,0.0,1127,False
MNT0022,MNT-KPO-002322,2023-10-17,214.0,214,True,0.0,980,False
MNT0022,MNT-KPO-002451,2024-05-18,278.0,278,True,0.0,766,False
MNT0022,MNT-KPO-001527,2020-03-07,652.0,652,True,0.0,2299,False
MNT0022,MNT-KPO-001595,2021-03-13,782.0,782,True,0.0,1928,False
MNT0022,MNT-KPO-002555,2024-09-19,366.0,366,True,0.0,642,False
MNT0022,MNT-KPO-002662,2025-01-28,92.0,92,True,0.0,511,False
MNT0022,MNT-KPO-002668,2025-01-29,20.0,20,True,0.0,510,False
MNT0022,MNT-KPO-002703,2025-03-05,22.0,22,True,0.0,475,False
MNT0022,MNT-KPO-002737,2025-05-03,200.0,200,True,0.0,416,False
MNT0022,MNT-KPO-002823,2025-08-06,118.0,118,True,0.0,321,False
MNT0022,MNT-KPO-002890,2025-09-23,150.0,150,True,0.0,273,False
MNT0035,MNT-KPO-000085,2017-05-22,2.0,2,True,0.0,3319,False
MNT0035,MNT-KPO-000157,2017-11-18,2.0,2,True,0.0,3139,False
MNT0035,MNT-KPO-000225,2018-01-16,2.0,2,True,0.0,3080,False
MNT0035,MNT-KPO-000296,2018-02-13,2.0,2,True,0.0,3052,False
MNT0035,MNT-KPO-000667,2018-08-16,4.0,4,True,0.0,2868,False
MNT0035,MNT-KPO-000679,2018-09-04,2.0,2,True,0.0,2849,False
MNT0035,MNT-KPO-001444,2019-10-12,1.0,1,True,0.0,2446,False
MNT0035,MNT-KPO-001571,2020-10-21,3.0,3,True,0.0,2071,False
MNT0035,MNT-KPO-001709,2022-03-30,1.0,1,True,0.0,1546,False
MNT0035,MNT-KPO-001521,2020-03-05,2.0,2,True,0.0,2301,False
MNT0035,MNT-KPO-001585,2021-02-24,5.0,5,True,0.0,1945,False
MNT0035,MNT-KPO-001791,2022-06-14,1.0,0,True,1.0,1470,True
MNT0035,MNT-KPO-001856,2022-07-25,1.0,0,True,1.0,1429,True
MNT0035,MNT-KPO-002635,2024-12-18,3.0,3,True,0.0,552,False
MNT0035,MNT-KPO-002676,2025-02-07,1.0,1,True,0.0,501,False
MNT0035,MNT-KPO-002965,2025-12-12,1.0,0,True,1.0,193,False
MNT0020,MNT-KPO-000144,2017-11-09,1.0,1,True,0.0,3148,False
MNT0020,MNT-KPO-000369,2018-03-17,10.0,10,True,0.0,3020,False
MNT0020,MNT-KPO-000609,2018-07-10,11.0,11,True,0.0,2905,False
MNT0020,MNT-KPO-000698,2018-09-13,9.0,9,True,0.0,2840,False
MNT0020,MNT-KPO-000760,2018-10-13,6.0,6,True,0.0,2810,False
MNT0020,MNT-KPO-001069,2019-03-21,6.0,6,True,0.0,2651,False
MNT0020,MNT-KPO-001114,2019-04-13,4.0,4,True,0.0,2628,False
MNT0020,MNT-KPO-001124,2019-04-13,6.0,6,True,0.0,2628,False
MNT0020,MNT-KPO-001202,2019-05-11,6.0,6,True,0.0,2600,False
MNT0020,MNT-KPO-001292,2019-06-22,8.0,8,True,0.0,2558,False
MNT0020,MNT-KPO-001468,2019-11-18,4.0,4,True,0.0,2409,False
MNT0020,MNT-KPO-001573,2020-10-21,16.0,16,True,0.0,2071,False
MNT0020,MNT-KPO-001663,2022-01-13,15.0,15,True,0.0,1622,False
MNT0020,MNT-KPO-001689,2022-01-29,9.0,9,True,0.0,1606,False
MNT0020,MNT-KPO-001696,2022-03-03,8.0,8,True,0.0,1573,False
MNT0020,MNT-KPO-001713,2022-04-04,4.0,4,True,0.0,1541,False
MNT0020,MNT-KPO-001840,2022-07-05,2.0,2,True,0.0,1449,False
MNT0020,MNT-KPO-001965,2022-11-16,4.0,4,True,0.0,1315,False
MNT0020,MNT-KPO-002012,2022-12-15,6.0,6,True,0.0,1286,False
MNT0020,MNT-KPO-002063,2023-01-24,4.0,4,True,0.0,1246,False
MNT0020,MNT-KPO-002066,2023-01-24,6.0,6,True,0.0,1246,False
MNT0020,MNT-KPO-002098,2023-02-23,10.0,10,True,0.0,1216,False
MNT0020,MNT-KPO-002127,2023-03-16,20.0,20,True,0.0,1195,False
MNT0020,MNT-KPO-002128,2023-03-16,4.0,4,True,0.0,1195,False
MNT0020,MNT-KPO-002368,2024-01-10,15.0,15,True,0.0,895,False
MNT0020,MNT-KPO-002376,2024-02-06,18.0,18,True,0.0,868,False
MNT0020,MNT-KPO-002514,2024-08-10,22.0,22,True,0.0,682,False
MNT0020,MNT-KPO-002597,2024-10-25,4.0,4,True,0.0,606,False
MNT0020,MNT-KPO-001527,2020-03-07,43.0,43,True,0.0,2299,False
MNT0020,MNT-KPO-001595,2021-03-13,56.0,56,True,0.0,1928,False
MNT0020,MNT-KPO-002555,2024-09-19,6.0,6,True,0.0,642,False
MNT0020,MNT-KPO-002622,2024-11-28,5.0,5,True,0.0,572,False
MNT0020,MNT-KPO-002653,2025-01-22,5.0,5,True,0.0,517,False
MNT0020,MNT-KPO-002668,2025-01-29,4.0,4,True,0.0,510,False
MNT0020,MNT-KPO-002684,2025-02-08,4.0,4,True,0.0,500,False
MNT0020,MNT-KPO-002737,2025-05-03,10.0,10,True,0.0,416,False
MNT0020,MNT-KPO-002891,2025-09-23,12.0,12,True,0.0,273,False
MNT0020,MNT-KPO-002999,2025-12-15,12.0,0,True,12.0,190,False
MNT0032,MNT-KPO-000151,2017-11-18,2.0,2,True,0.0,3139,False
MNT0032,MNT-KPO-000571,2018-06-25,1.0,1,True,0.0,2920,False
MNT0032,MNT-KPO-000632,2018-07-30,2.0,2,True,0.0,2885,False
MNT0032,MNT-KPO-000870,2018-11-24,2.0,2,True,0.0,2768,False
MNT0032,MNT-KPO-001134,2019-04-13,1.0,1,True,0.0,2628,False
MNT0032,MNT-KPO-002462,2024-05-30,2.0,2,True,0.0,754,False
MNT0032,MNT-KPO-002578,2024-10-04,3.0,3,True,0.0,627,False
MNT0032,MNT-KPO-002579,2024-10-04,2.0,2,True,0.0,627,False
MNT0032,MNT-KPO-001533,2020-03-12,5.0,4,True,1.0,2294,True
MNT0032,MNT-KPO-001613,2021-03-23,7.0,0,True,7.0,1918,True
MNT0032,MNT-KPO-001710,2022-03-30,1.0,0,True,1.0,1546,True
MNT0032,MNT-KPO-002636,2024-12-18,2.0,2,True,0.0,552,False
MNT0032,MNT-KPO-002809,2025-07-11,1.0,1,True,0.0,347,False
MNT0032,MNT-KPO-002953,2025-11-03,1.0,0,True,1.0,232,False
MNT0032,MNT-KPO-002966,2025-12-12,1.0,0,True,1.0,193,False
MNT0045,MNT-KPO-000154,2017-11-18,4.0,4,True,0.0,3139,False
MNT0045,MNT-KPO-000210,2018-01-09,6.0,6,True,0.0,3087,False
MNT0045,MNT-KPO-000314,2018-02-13,4.0,4,True,0.0,3052,False
MNT0045,MNT-KPO-000856,2018-11-17,5.0,5,True,0.0,2775,False
MNT0045,MNT-KPO-001020,2019-02-08,13.0,13,True,0.0,2692,False
MNT0045,MNT-KPO-001521,2020-03-05,14.0,14,True,0.0,2301,False
MNT0045,MNT-KPO-001585,2021-02-24,18.0,18,True,0.0,1945,False
MNT0045,MNT-KPO-002776,2025-06-13,6.0,6,True,0.0,375,False
MNT0036,MNT-KPO-001242,2019-05-25,4.0,4,True,0.0,2586,False
MNT0036,MNT-KPO-001337,2019-07-16,4.0,4,True,0.0,2534,False
MNT0036,MNT-KPO-001901,2022-09-26,10.0,10,True,0.0,1366,False
MNT0036,MNT-KPO-001972,2022-11-23,5.0,5,True,0.0,1308,False
MNT0036,MNT-KPO-002116,2023-02-24,5.0,5,True,0.0,1215,False
MNT0036,MNT-KPO-002518,2024-08-13,13.0,13,True,0.0,679,False
MNT0036,MNT-KPO-002613,2024-11-26,10.0,10,True,0.0,574,False
MNT0036,MNT-KPO-002643,2025-01-15,9.0,9,True,0.0,524,False
MNT0036,MNT-KPO-001503,2020-01-21,8.0,8,True,0.0,2345,False
MNT0036,MNT-KPO-001533,2020-03-12,60.0,30,True,30.0,2294,True
MNT0036,MNT-KPO-002656,2025-01-23,5.0,5,True,0.0,516,False
MNT0036,MNT-KPO-002695,2025-02-28,9.0,9,True,0.0,480,False
MNT0036,MNT-KPO-002813,2025-08-05,7.0,7,True,0.0,322,False
MNT0004,MNT-PO-021501,2019-02-14,12.0,12,True,0.0,2686,False
MNT0004,MNT-PO-021726,2019-04-23,3.0,3,True,0.0,2618,False
MNT0004,MNT-PO-021731,2019-04-23,14.0,14,True,0.0,2618,False
MNT0004,MNT-PO-021909,2019-06-24,3.0,3,True,0.0,2556,False
MNT0004,MNT-PO-021971,2019-07-04,9.0,9,True,0.0,2546,False
MNT0004,MNT-PO-022022,2019-07-22,7.0,7,True,0.0,2528,False
MNT0004,MNT-PO-022201,2019-09-02,1.0,1,True,0.0,2486,False
MNT0004,MNT-PO-022239,2019-09-11,14.0,14,True,0.0,2477,False
MNT0004,MNT-PO-022388,2019-11-16,28.0,28,True,0.0,2411,False
MNT0004,MNT-PO-022395,2019-11-18,14.0,14,True,0.0,2409,False
MNT0004,MNT-PO-022423,2019-11-28,7.0,7,True,0.0,2399,False
MNT0004,MNT-PO-022431,2019-12-04,60.0,60,True,0.0,2393,False
MNT0004,MNT-PO-022494,2020-01-14,60.0,60,True,0.0,2352,False
MNT0004,MNT-PO-022534,2020-01-31,14.0,14,True,0.0,2335,False
MNT0004,MNT-PO-022598,2020-03-05,9.0,9,True,0.0,2301,False
MNT0004,MNT-PO-023190,2021-02-02,70.0,70,True,0.0,1967,False
MNT0004,MNT-PO-023435,2021-05-28,125.0,125,True,0.0,1852,False
MNT0004,MNT-PO-023578,2021-08-20,15.0,15,True,0.0,1768,False
MNT0004,MNT-PO-023835,2022-02-10,80.0,80,True,0.0,1594,False
MNT0004,MNT-PO-023870,2022-03-15,80.0,80,True,0.0,1561,False
MNT0004,MNT-PO-024575,2023-03-22,84.0,84,True,0.0,1189,False
MNT0004,MNT-PO-025371,2024-06-01,56.0,56,True,0.0,752,False
MNT0004,MNT-PO-025556,2024-08-15,84.0,84,True,0.0,677,False
MNT0004,MNT-PO-025866,2024-12-19,90.0,90,True,0.0,551,False
MNT0004,MNT-SPO-086813,2019-03-20,14.0,14,True,0.0,2652,False
MNT0004,MNT-SPO-086924,2019-03-29,20.0,20,True,0.0,2643,False
MNT0004,MNT-SPO-089907,2020-01-10,10.0,10,True,0.0,2356,False
MNT0004,MNT-PO-022359,2019-10-28,4.0,4,True,0.0,2430,False
MNT0004,MNT-PO-022669,2020-04-21,85.0,85,True,0.0,2254,False
MNT0004,MNT-PO-023309,2021-03-27,120.0,120,True,0.0,1914,False
MNT0004,MNT-PO-024053,2022-07-04,60.0,60,True,0.0,1450,False
MNT0004,MNT-PO-024318,2022-12-01,70.0,70,True,0.0,1300,False
MNT0004,MNT-PO-026313,2025-07-04,84.0,84,True,0.0,354,False
MNT0004,MNT-PO-026639,2026-02-13,28.0,28,True,0.0,130,False
MNT0004,MNT-PO-026674,2026-03-03,14.0,0,True,14.0,112,False
MNT0004,MNT-PO-026681,2026-03-05,14.0,14,True,0.0,110,False
MNT0018,MNT-PO-021969,2019-07-04,2.0,2,True,0.0,2546,False
MNT0018,MNT-PO-021977,2019-07-04,1.0,1,True,0.0,2546,False
MNT0018,MNT-PO-021982,2019-07-09,3.0,3,True,0.0,2541,False
MNT0018,MNT-PO-022182,2019-08-29,4.0,4,True,0.0,2490,False
MNT0018,MNT-PO-022352,2019-10-26,3.0,3,True,0.0,2432,False
MNT0018,MNT-PO-022356,2019-10-26,2.0,2,True,0.0,2432,False
MNT0018,MNT-PO-022437,2019-12-10,1.0,1,True,0.0,2387,False
MNT0018,MNT-PO-022463,2019-12-18,4.0,4,True,0.0,2379,False
MNT0018,MNT-PO-022593,2020-03-04,1.0,1,True,0.0,2302,False
MNT0018,MNT-PO-022740,2020-05-24,1.0,1,True,0.0,2221,False
MNT0018,MNT-PO-022784,2020-06-11,2.0,2,True,0.0,2203,False
MNT0018,MNT-PO-022803,2020-06-17,2.0,2,True,0.0,2197,False
MNT0018,MNT-PO-022804,2020-06-17,1.0,1,True,0.0,2197,False
MNT0018,MNT-PO-022848,2020-07-21,1.0,1,True,0.0,2163,False
MNT0018,MNT-PO-023826,2022-02-08,12.0,12,True,0.0,1596,False
MNT0018,MNT-PO-024627,2023-04-17,16.0,16,True,0.0,1163,False
MNT0018,MNT-PO-024656,2023-05-02,12.0,12,True,0.0,1148,False
MNT0018,MNT-PO-025127,2024-01-24,16.0,16,True,0.0,881,False
MNT0018,MNT-PO-025394,2024-06-10,20.0,20,True,0.0,743,False
MNT0018,MNT-PO-026407,2025-08-28,4.0,4,True,0.0,299,False
MNT0018,MNT-PO-026408,2025-08-28,8.0,8,True,0.0,299,False
MNT0018,MNT-PO-022687,2020-05-07,28.0,28,True,0.0,2238,False
MNT0018,MNT-PO-023308,2021-03-27,36.0,36,True,0.0,1914,False
MNT0018,MNT-PO-026611,2026-01-28,8.0,0,True,8.0,146,False
MNT0018,MNT-PO-026886,2026-05-21,8.0,0,True,8.0,33,False
MNT0009,MNT-KPO-001573,2020-10-21,227.0,227,True,0.0,2071,False
MNT0009,MNT-KPO-001780,2022-06-01,56.0,56,True,0.0,1483,False
MNT0009,MNT-KPO-001815,2022-06-21,54.0,54,True,0.0,1463,False
MNT0009,MNT-KPO-001840,2022-07-05,76.0,76,True,0.0,1449,False
MNT0009,MNT-KPO-001909,2022-09-26,92.0,92,True,0.0,1366,False
MNT0009,MNT-KPO-002095,2023-02-23,114.0,114,True,0.0,1216,False
MNT0009,MNT-KPO-002123,2023-03-16,78.0,78,True,0.0,1195,False
MNT0009,MNT-KPO-002176,2023-04-18,156.0,156,True,0.0,1162,False
MNT0009,MNT-KPO-002203,2023-05-09,96.0,96,True,0.0,1141,False
MNT0009,MNT-KPO-002213,2023-05-11,34.0,34,True,0.0,1139,False
MNT0009,MNT-KPO-002222,2023-05-23,52.0,52,True,0.0,1127,False
MNT0009,MNT-KPO-002239,2023-06-27,262.0,262,True,0.0,1092,False
MNT0009,MNT-KPO-002368,2024-01-10,144.0,144,True,0.0,895,False
MNT0009,MNT-KPO-001527,2020-03-07,100.0,100,True,0.0,2299,False
MNT0009,MNT-KPO-001595,2021-03-13,301.0,301,True,0.0,1928,False
MNT0009,MNT-KPO-002737,2025-05-03,238.0,238,True,0.0,416,False
MNT0009,MNT-KPO-002762,2025-05-29,30.0,30,True,0.0,390,False
MNT0009,MNT-KPO-002823,2025-08-06,38.0,38,True,0.0,321,False
MNT0009,MNT-KPO-002890,2025-09-23,30.0,30,True,0.0,273,False
MNT0043,MNT-PO-025534,2024-08-07,8.0,8,True,0.0,685,False
MNT0043,MNT-PO-026389,2025-08-15,8.0,8,True,0.0,312,False
MNT0043,MNT-SPO-092054,2020-09-28,1.0,1,True,0.0,2094,False
MNT0043,MNT-SPO-101359,2023-12-05,6.0,6,True,0.0,931,False
MNT0043,MNT-SPO-094110,2021-05-26,10.0,3,True,7.0,1854,True
MNT0043,MNT-SPO-097958,2022-08-30,4.0,4,True,0.0,1393,False
MNT0034,MNT-KPO-002058,2023-01-19,2.0,2,True,0.0,1251,False
MNT0034,MNT-KPO-002356,2023-11-29,2.0,2,True,0.0,937,False
MNT0034,MNT-PO-025893,2025-01-17,8.0,8,True,0.0,522,False
MNT0034,MNT-PO-025829,2024-12-05,12.0,12,True,0.0,565,False
MNT0034,MNT-PO-026340,2025-07-22,4.0,4,True,0.0,336,False
MNT0034,MNT-PO-026547,2025-12-09,4.0,4,True,0.0,196,False
MNT0011,MNT-PO-025826,2024-12-05,80.0,80,True,0.0,565,False
MNT0011,MNT-PO-025902,2025-01-22,80.0,80,True,0.0,517,False
MNT0011,MNT-SPO-103370,2024-07-29,48.0,48,True,0.0,694,False
MNT0031,MNT-KPO-002575,2024-10-03,4.0,4,True,0.0,628,False
MNT0031,MNT-KPO-002576,2024-10-04,2.0,2,True,0.0,627,False
MNT0031,MNT-KPO-002677,2025-02-07,3.0,3,True,0.0,501,False
MNT0031,MNT-KPO-002688,2025-02-15,4.0,4,True,0.0,493,False
MNT0031,MNT-KPO-002954,2025-11-03,4.0,0,True,4.0,232,False
MNT0031,MNT-KPO-002955,2025-11-03,2.0,0,True,2.0,232,False
MNT0031,MNT-KPO-002962,2025-12-12,2.0,0,True,2.0,193,False
